id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
35354567,265057419,Brooklyn,East New York,40.67201,-73.86944,Private room,70,3,0,2,363
35355147,264842412,Manhattan,Financial District,40.70757,-74.01386,Entire home/apt,321,3,4,1,65
35356745,153434419,Manhattan,Harlem,40.81433,-73.94255,Private room,75,5,1,3,246
35357079,153434419,Manhattan,Harlem,40.81369,-73.94239,Private room,95,5,0,3,265
35357271,153434419,Manhattan,Harlem,40.81389,-73.94239,Private room,100,5,1,3,260
35361159,266212681,Manhattan,Harlem,40.80778,-73.94561,Entire home/apt,200,1,4,1,139
35365315,265362077,Manhattan,Civic Center,40.71262,-74.00698,Entire home/apt,175,30,0,1,346
35367758,266246187,Brooklyn,Flatbush,40.63053,-73.96227,Shared room,150,15,0,1,180
35367799,3871108,Queens,Astoria,40.75596,-73.91637,Entire home/apt,75,20,0,1,344
35368172,266158631,Manhattan,Hell's Kitchen,40.76194,-73.99006,Entire home/apt,189,1,4,1,180
35368609,266261548,Queens,Astoria,40.75875,-73.92048,Entire home/apt,275,2,2,1,279
35368749,64969440,Bronx,Pelham Gardens,40.86093,-73.85185,Entire home/apt,75,2,2,1,160
35369372,113464126,Manhattan,Hell's Kitchen,40.76285,-73.98609,Entire home/apt,189,1,3,1,122
35369883,144866025,Queens,Ditmars Steinway,40.77746,-73.9184,Private room,50,14,0,1,68
35370678,141778215,Manhattan,Chelsea,40.74814,-73.99416,Entire home/apt,269,1,2,1,238
35371114,96019,Manhattan,Midtown,40.76527,-73.98139,Private room,299,3,0,1,3
35371155,12833650,Manhattan,Murray Hill,40.7485,-73.97419,Private room,150,4,0,1,46
35371996,180160926,Brooklyn,Bedford-Stuyvesant,40.68725,-73.95086,Entire home/apt,190,4,1,1,303
35373350,91176276,Brooklyn,Boerum Hill,40.6889,-73.9871,Entire home/apt,250,2,3,1,10
35373956,266299609,Queens,Astoria,40.75883,-73.9216,Entire home/apt,250,2,0,1,282
35374230,264851724,Manhattan,Midtown,40.75508,-73.96707,Entire home/apt,347,3,4,1,157
35374299,9843389,Brooklyn,Williamsburg,40.70929,-73.95523,Private room,75,1,2,2,260
35375569,266310389,Manhattan,East Village,40.72837,-73.98171,Private room,50,30,0,1,97
35376063,25352847,Brooklyn,Williamsburg,40.71452,-73.9534,Entire home/apt,250,1,1,2,64
35376213,266315426,Brooklyn,Williamsburg,40.70741,-73.94233,Entire home/apt,120,2,0,1,27
35376285,201884425,Brooklyn,Cypress Hills,40.68207,-73.87358,Entire home/apt,82,5,1,3,29
35376427,23217966,Queens,Briarwood,40.70587,-73.81342,Private room,45,2,4,2,76
35376453,234383668,Brooklyn,Williamsburg,40.71509,-73.9565,Entire home/apt,140,15,1,1,29
35376476,266316634,Queens,Jackson Heights,40.75755,-73.86199,Entire home/apt,250,2,2,1,338
35376755,145067304,Manhattan,Harlem,40.80438,-73.95284,Entire home/apt,220,2,1,1,214
35377489,266322736,Brooklyn,Canarsie,40.64746,-73.90848,Entire home/apt,110,2,2,1,87
35378514,265372312,Manhattan,Hell's Kitchen,40.76015,-73.99341,Entire home/apt,275,1,5,1,124
35378679,266333619,Manhattan,Washington Heights,40.85609,-73.93166,Entire home/apt,160,1,3,1,75
35378917,266335518,Queens,Astoria,40.76444,-73.9157,Entire home/apt,225,2,1,1,270
35379061,266291058,Manhattan,Kips Bay,40.74344,-73.97821,Entire home/apt,500,2,0,1,264
35379267,265178222,Manhattan,West Village,40.73168,-74.00195,Entire home/apt,295,3,2,1,195
35379530,266339498,Brooklyn,Bay Ridge,40.63919,-74.02526,Entire home/apt,190,2,0,1,119
35379623,266340106,Queens,Astoria,40.77069,-73.91977,Entire home/apt,125,2,5,1,24
35379882,266341812,Manhattan,Upper West Side,40.79147,-73.96644,Private room,99,14,0,1,87
35379899,7728754,Brooklyn,Crown Heights,40.67575,-73.94299,Entire home/apt,100,3,0,4,278
35380023,413316,Brooklyn,Bedford-Stuyvesant,40.67866,-73.94759,Entire home/apt,225,4,0,1,9
35380648,266346965,Manhattan,Hell's Kitchen,40.75842,-73.99281,Entire home/apt,350,4,4,1,107
35380876,36793330,Manhattan,Harlem,40.81852,-73.9381,Private room,120,1,0,1,89
35381538,7728754,Brooklyn,Crown Heights,40.67125,-73.94006,Entire home/apt,90,3,0,4,256
35382875,29387731,Brooklyn,Williamsburg,40.71203,-73.95241,Private room,65,4,1,1,5
35383920,266371525,Brooklyn,Bushwick,40.70695,-73.92295,Private room,67,15,0,1,176
35384013,235054437,Manhattan,Hell's Kitchen,40.75994,-73.99591,Entire home/apt,295,4,0,1,10
35384123,266360944,Queens,Springfield Gardens,40.66104,-73.76251,Private room,70,1,1,1,89
35384172,266157648,Manhattan,Kips Bay,40.74363,-73.9773,Entire home/apt,299,1,4,1,348
35384238,246434428,Queens,Glendale,40.69488,-73.89649,Private room,40,2,1,1,90
35384544,219303510,Manhattan,Hell's Kitchen,40.76212,-73.99265,Entire home/apt,190,1,4,1,36
35384734,266380288,Manhattan,Chelsea,40.74114,-74.00358,Entire home/apt,198,30,0,1,125
35384842,23878336,Bronx,Fordham,40.8703,-73.89313,Entire home/apt,168,3,0,10,337
35384851,11866880,Queens,Astoria,40.76358,-73.92399,Entire home/apt,289,3,0,1,253
35385167,266384408,Queens,Astoria,40.76438,-73.91419,Entire home/apt,225,2,1,1,279
35385249,739539,Manhattan,SoHo,40.72317,-74.00245,Entire home/apt,171,2,5,1,8
35385949,263778743,Brooklyn,Flatbush,40.64621,-73.96208,Private room,60,14,0,1,76
35386161,9208470,Brooklyn,Williamsburg,40.71257,-73.96326,Private room,66,1,4,1,36
35386373,5971983,Manhattan,Two Bridges,40.71192,-73.99539,Private room,77,1,2,1,161
35386835,4464764,Manhattan,East Village,40.72952,-73.98229,Entire home/apt,125,3,2,1,18
35386912,261462340,Queens,Fresh Meadows,40.73979,-73.77752,Entire home/apt,50,1,1,1,178
35386935,16950644,Queens,Jackson Heights,40.75103,-73.8913,Private room,85,1,2,1,42
35386983,266398080,Manhattan,Kips Bay,40.74535,-73.97753,Entire home/apt,349,1,4,1,265
35387029,212910330,Manhattan,SoHo,40.72273,-74.00352,Private room,400,4,2,1,60
35387629,258374626,Brooklyn,Crown Heights,40.66397,-73.93353,Entire home/apt,140,2,1,1,87
35388353,1903663,Brooklyn,Bedford-Stuyvesant,40.68805,-73.95954,Private room,125,3,1,2,365
35388921,109231531,Manhattan,Washington Heights,40.84274,-73.94219,Private room,90,1,0,2,179
35389003,109231531,Manhattan,Washington Heights,40.84414,-73.94099,Private room,90,1,0,2,179
35389856,266413128,Manhattan,West Village,40.73194,-74.00369,Entire home/apt,220,2,3,1,176
35397690,251918661,Manhattan,Chinatown,40.71678,-73.99492,Entire home/apt,400,4,3,1,57
35402354,115771987,Manhattan,Financial District,40.70723,-74.01045,Entire home/apt,215,30,0,6,299
35402920,12276549,Brooklyn,Crown Heights,40.67376,-73.95816,Entire home/apt,250,3,0,2,8
35406064,115771987,Manhattan,Financial District,40.70678,-74.0091,Entire home/apt,170,30,0,6,221
35406411,28808740,Manhattan,Hell's Kitchen,40.76426,-73.98945,Private room,94,3,1,2,20
35406694,5541374,Brooklyn,Bushwick,40.68635,-73.91482,Private room,195,4,0,5,274
35406921,115771987,Manhattan,Financial District,40.70569,-74.00974,Entire home/apt,175,30,0,6,317
35407072,106168229,Brooklyn,Crown Heights,40.67585,-73.91808,Private room,30,1,1,1,34
35408266,266502082,Manhattan,Harlem,40.82521,-73.93811,Private room,40,30,0,1,6
35408369,256544529,Brooklyn,Bedford-Stuyvesant,40.68624,-73.92109,Entire home/apt,400,2,0,3,226
35408455,68832366,Manhattan,Midtown,40.76329,-73.97543,Private room,100,6,4,1,191
35408591,107724585,Manhattan,Civic Center,40.71232,-74.00689,Entire home/apt,185,30,0,2,58
35409062,266505967,Bronx,Fordham,40.86066,-73.89883,Private room,149,1,0,1,363
35409488,266507520,Manhattan,East Village,40.72699,-73.98576,Entire home/apt,226,2,3,1,163
35409565,256544529,Brooklyn,Bedford-Stuyvesant,40.68722,-73.91962,Entire home/apt,150,1,3,3,312
35410832,265005813,Manhattan,Kips Bay,40.74122,-73.98274,Entire home/apt,214,2,1,1,185
35411781,1922762,Brooklyn,Bedford-Stuyvesant,40.68197,-73.93618,Private room,45,2,1,1,154
35412521,266519114,Brooklyn,Bushwick,40.70241,-73.92744,Entire home/apt,177,30,2,1,32
35412871,265183076,Manhattan,East Village,40.72697,-73.98373,Entire home/apt,250,2,4,1,183
35412877,260267559,Manhattan,Midtown,40.75426,-73.98968,Entire home/apt,489,3,1,1,259
35413859,265487571,Manhattan,Hell's Kitchen,40.75949,-73.99367,Entire home/apt,250,2,3,1,190
35414687,265598777,Manhattan,Lower East Side,40.72016,-73.98968,Entire home/apt,250,2,5,1,188
35415121,1453801,Manhattan,Hell's Kitchen,40.7682,-73.98598,Entire home/apt,150,30,0,1,66
35415247,21216008,Queens,Jackson Heights,40.75009,-73.87799,Shared room,30,1,3,4,350
35415489,265413630,Manhattan,Gramercy,40.73265,-73.98435,Entire home/apt,250,2,4,1,160
35415829,176463632,Brooklyn,Greenpoint,40.72025,-73.94658,Entire home/apt,400,4,0,1,348
35416249,217803692,Brooklyn,Greenpoint,40.72194,-73.94332,Entire home/apt,400,3,0,1,358
35416343,218260240,Brooklyn,Williamsburg,40.72047,-73.94504,Entire home/apt,350,3,2,1,363
35416507,217807790,Brooklyn,Williamsburg,40.71647,-73.94657,Entire home/apt,500,3,0,1,354
35416674,252886317,Manhattan,Theater District,40.75962,-73.98512,Entire home/apt,489,3,4,1,167
35416858,189382679,Manhattan,Harlem,40.81658,-73.938,Entire home/apt,78,2,1,1,208
35416869,38363932,Queens,Briarwood,40.7143,-73.81834,Shared room,99,2,0,1,365
35416914,102854098,Manhattan,Kips Bay,40.74052,-73.98188,Entire home/apt,450,3,1,1,263
35417083,229726240,Brooklyn,Williamsburg,40.71518,-73.94146,Entire home/apt,300,3,0,1,359
35417147,249973556,Brooklyn,Williamsburg,40.71511,-73.96236,Entire home/apt,500,3,2,1,332
35417570,11437322,Brooklyn,Boerum Hill,40.68752,-73.98549,Entire home/apt,200,4,0,1,45
35417968,253493647,Brooklyn,Williamsburg,40.71962,-73.9605,Entire home/apt,500,3,1,1,357
35418634,266561095,Queens,Astoria,40.75566,-73.91742,Entire home/apt,85,1,1,1,27
35419046,539364,Brooklyn,Bushwick,40.68743,-73.91048,Entire home/apt,129,3,0,1,51
35419996,225731818,Manhattan,Theater District,40.75672,-73.98653,Entire home/apt,385,2,1,1,28
35420233,263676349,Manhattan,Hell's Kitchen,40.75711,-73.99674,Private room,119,3,1,2,30
35420277,17215584,Manhattan,Financial District,40.70886,-74.00885,Entire home/apt,189,3,2,1,339
35420482,17349726,Brooklyn,Bushwick,40.69424,-73.92652,Entire home/apt,89,1,8,1,88
35422253,152518136,Queens,Ridgewood,40.70633,-73.91344,Private room,100,1,2,1,63
35422599,178272943,Queens,Jamaica,40.67162,-73.77919,Private room,65,1,0,4,74
35422824,5241234,Brooklyn,Crown Heights,40.67432,-73.94255,Entire home/apt,100,3,0,1,247
35422845,266590338,Manhattan,Upper East Side,40.77401,-73.94993,Entire home/apt,220,5,0,1,77
35423325,2534058,Manhattan,Hell's Kitchen,40.76269,-73.98928,Entire home/apt,190,2,4,1,29
35424212,266600351,Manhattan,East Harlem,40.78658,-73.94989,Entire home/apt,200,4,0,1,121
35424310,35244614,Brooklyn,Bushwick,40.70155,-73.92628,Entire home/apt,125,2,2,1,7
35424418,23455550,Manhattan,Inwood,40.86542,-73.92092,Entire home/apt,100,1,0,1,0
35424717,9883499,Manhattan,SoHo,40.72358,-74.00397,Entire home/apt,230,1,1,1,6
35425001,65960619,Manhattan,Gramercy,40.73523,-73.98142,Entire home/apt,160,1,0,1,14
35425032,266601642,Manhattan,Hell's Kitchen,40.75431,-73.99459,Entire home/apt,185,3,1,1,267
35425034,107724585,Manhattan,Financial District,40.71035,-74.00734,Entire home/apt,185,30,0,2,346
35425128,18549793,Brooklyn,Williamsburg,40.70985,-73.94462,Private room,80,2,1,1,10
35425429,231484830,Manhattan,Theater District,40.76308,-73.98482,Entire home/apt,450,3,0,1,161
35425436,266609191,Brooklyn,Bedford-Stuyvesant,40.68451,-73.92753,Private room,70,1,2,1,161
35425596,266595097,Manhattan,East Village,40.72434,-73.98047,Entire home/apt,340,2,0,1,180
35425638,27181542,Manhattan,Upper East Side,40.77474,-73.94943,Entire home/apt,249,30,0,1,325
35425682,266477120,Manhattan,Hell's Kitchen,40.76125,-73.98848,Entire home/apt,120,3,2,1,203
35427155,23217966,Queens,Jamaica,40.70415,-73.81558,Private room,35,2,6,2,38
35428184,59392910,Manhattan,Upper East Side,40.76462,-73.95842,Private room,108,1,4,1,113
35428298,266627618,Bronx,Wakefield,40.9026,-73.84806,Entire home/apt,288,2,0,1,346
35428765,44452858,Manhattan,Inwood,40.86639,-73.92369,Entire home/apt,150,7,0,1,8
35429053,6457972,Manhattan,Kips Bay,40.7409,-73.98085,Entire home/apt,199,2,0,1,49
35430128,266641882,Manhattan,Upper West Side,40.79836,-73.96784,Entire home/apt,135,1,7,1,94
35430378,266645207,Queens,Springfield Gardens,40.66206,-73.74962,Private room,75,1,0,2,180
35430525,264817559,Manhattan,Hell's Kitchen,40.76288,-73.9915,Entire home/apt,223,3,3,1,25
35431400,266651586,Manhattan,Greenwich Village,40.72812,-73.99963,Entire home/apt,150,30,0,1,180
35431739,31043699,Manhattan,Upper East Side,40.78037,-73.94657,Entire home/apt,120,5,1,1,23
35432326,63941116,Manhattan,Financial District,40.70606,-74.00899,Entire home/apt,199,1,3,1,324
35442636,266699294,Manhattan,East Harlem,40.79136,-73.93979,Entire home/apt,300,2,1,1,365
35446198,8119817,Brooklyn,Williamsburg,40.71601,-73.9413,Private room,80,1,1,2,23
35446948,134378909,Brooklyn,Bedford-Stuyvesant,40.67846,-73.90803,Private room,60,3,0,1,9
35447651,266725339,Manhattan,Hell's Kitchen,40.76276,-73.9895,Entire home/apt,450,4,8,1,66
35447708,266726110,Manhattan,Harlem,40.80463,-73.95655,Private room,88,30,0,7,360
35447709,266726110,Manhattan,Harlem,40.80348,-73.95671,Private room,89,30,0,7,360
35448360,207897448,Manhattan,Midtown,40.7575,-73.9643,Entire home/apt,185,2,3,1,43
35448444,102292061,Brooklyn,Sheepshead Bay,40.58625,-73.94591,Private room,50,1,8,3,75
35448514,266726110,Manhattan,Harlem,40.80485,-73.9581,Private room,88,30,0,7,364
35448516,266726110,Manhattan,Harlem,40.80494,-73.95588,Private room,89,30,2,7,361
35448841,5236664,Manhattan,Lower East Side,40.71871,-73.99058,Entire home/apt,300,2,1,1,284
35451636,266726110,Manhattan,Harlem,40.80315,-73.95616,Private room,88,30,0,7,364
35451637,266726110,Manhattan,Harlem,40.80445,-73.9567,Private room,88,30,0,7,360
35453591,266754587,Queens,Long Island City,40.75734,-73.9324,Entire home/apt,225,2,1,1,261
35454285,17224232,Brooklyn,Flatbush,40.64635,-73.95474,Shared room,30,3,3,1,46
35454551,23878336,Bronx,Fordham,40.86963,-73.89465,Private room,79,3,0,10,69
35454756,39275815,Queens,Long Island City,40.76435,-73.93537,Entire home/apt,220,5,1,1,63
35455445,266762890,Manhattan,Civic Center,40.71301,-74.00481,Entire home/apt,172,30,0,1,331
35455986,63227531,Staten Island,Randall Manor,40.62845,-74.12294,Entire home/apt,99,2,1,2,342
35456139,23878336,Bronx,Fordham,40.87085,-73.89318,Private room,58,3,0,10,75
35456208,266726110,Manhattan,Harlem,40.80322,-73.95673,Private room,89,30,0,7,305
35456322,266762041,Manhattan,Hell's Kitchen,40.75259,-73.9942,Entire home/apt,220,1,3,1,52
35456622,266749340,Brooklyn,Bedford-Stuyvesant,40.68919,-73.92553,Entire home/apt,190,1,3,2,269
35457028,23878336,Bronx,Fordham,40.86947,-73.89389,Private room,55,3,0,10,86
35457664,23878336,Bronx,Fordham,40.87066,-73.89317,Private room,55,3,0,10,89
35458291,259207391,Queens,Jamaica,40.67634,-73.79687,Private room,65,1,3,3,357
35458547,266769677,Manhattan,Chinatown,40.71654,-73.99485,Entire home/apt,202,3,2,1,215
35458699,257879526,Brooklyn,East Flatbush,40.65926,-73.93468,Private room,60,2,1,2,343
35459319,266773830,Manhattan,Kips Bay,40.74402,-73.97477,Entire home/apt,475,4,2,1,157
35459328,266780775,Manhattan,Hell's Kitchen,40.76021,-73.99976,Entire home/apt,305,1,2,1,133
35459465,13954138,Brooklyn,Bushwick,40.6949,-73.91636,Private room,60,7,0,2,15
35459480,266774171,Brooklyn,Williamsburg,40.71334,-73.96717,Entire home/apt,262,2,5,1,118
35459559,46672441,Queens,Flushing,40.7488,-73.82191,Private room,70,3,0,1,90
35459644,1355112,Brooklyn,Clinton Hill,40.68875,-73.96725,Entire home/apt,300,5,0,2,209
35460496,6291714,Manhattan,Little Italy,40.71703,-73.998,Private room,74,4,0,1,44
35460630,230192510,Brooklyn,Fort Greene,40.69757,-73.97557,Private room,48,30,0,25,347
35460924,230192510,Brooklyn,Fort Greene,40.69611,-73.97542,Private room,48,30,0,25,333
35460949,69683180,Manhattan,Hell's Kitchen,40.76198,-74.00033,Entire home/apt,200,1,0,1,3
35461013,230192510,Brooklyn,Fort Greene,40.69747,-73.97506,Private room,48,30,0,25,310
35461095,230192510,Brooklyn,Fort Greene,40.69632,-73.97396,Private room,48,30,0,25,68
35461209,230192510,Brooklyn,Fort Greene,40.69696,-73.97496,Private room,48,30,0,25,219
35461302,230192510,Brooklyn,Fort Greene,40.69698,-73.97412,Private room,48,30,0,25,340
35461373,230192510,Brooklyn,Fort Greene,40.69617,-73.97532,Private room,48,30,0,25,341
35461466,230192510,Brooklyn,Fort Greene,40.69749,-73.97551,Private room,48,30,0,25,257
35461527,230192510,Brooklyn,Fort Greene,40.69634,-73.97393,Private room,48,30,0,25,342
35461620,230192510,Brooklyn,Fort Greene,40.6971,-73.97523,Private room,48,30,0,25,305
35461700,230192510,Brooklyn,Fort Greene,40.69774,-73.97502,Private room,48,30,0,25,341
35461818,2428014,Brooklyn,Williamsburg,40.7128,-73.94342,Entire home/apt,199,7,0,1,33
35461822,230192510,Brooklyn,Fort Greene,40.69706,-73.974,Private room,48,30,0,25,67
35461885,230192510,Brooklyn,Fort Greene,40.69768,-73.97564,Private room,48,30,0,25,337
35461960,230192510,Brooklyn,Fort Greene,40.69633,-73.97361,Private room,48,30,0,25,334
35462054,230192510,Brooklyn,Fort Greene,40.69693,-73.97396,Private room,48,30,0,25,66
35462128,230192510,Brooklyn,Fort Greene,40.69632,-73.97553,Private room,48,30,0,25,342
35462273,230192510,Brooklyn,Fort Greene,40.69706,-73.97498,Private room,48,30,0,25,189
35463373,17346516,Brooklyn,Williamsburg,40.71926,-73.96035,Entire home/apt,200,2,0,1,10
35463466,266800773,Manhattan,Greenwich Village,40.72973,-74.00166,Entire home/apt,249,2,2,1,177
35463471,22541573,Manhattan,West Village,40.74,-74.004,Entire home/apt,209,30,0,87,364
35463686,57201275,Queens,Astoria,40.75942,-73.92601,Shared room,45,2,1,1,84
35463900,253482129,Manhattan,Hell's Kitchen,40.76437,-73.99184,Entire home/apt,210,2,1,1,32
35463996,19639667,Manhattan,Upper West Side,40.80092,-73.96195,Private room,100,1,0,1,293
35464315,14717052,Brooklyn,Greenpoint,40.72329,-73.93758,Entire home/apt,180,1,2,1,365
35464448,227805996,Manhattan,Hell's Kitchen,40.75332,-73.99539,Entire home/apt,300,3,1,1,53
35464492,266818709,Manhattan,East Village,40.72175,-73.98259,Entire home/apt,400,3,3,1,128
35464510,259427246,Brooklyn,Bedford-Stuyvesant,40.67813,-73.92904,Private room,38,5,1,3,356
35464594,29929166,Brooklyn,Flatbush,40.62958,-73.96137,Entire home/apt,150,20,0,1,35
35464662,25012594,Manhattan,Upper East Side,40.76801,-73.96896,Entire home/apt,140,2,2,1,105
35464719,107987935,Manhattan,Financial District,40.70701,-74.01007,Entire home/apt,175,30,0,1,311
35464920,266823254,Queens,Bayswater,40.60825,-73.75695,Private room,60,1,0,1,342
35464959,266823933,Bronx,Van Nest,40.8455,-73.86217,Private room,35,3,1,1,342
35465106,265666981,Manhattan,Hell's Kitchen,40.76397,-73.99078,Entire home/apt,219,1,5,1,173
35465165,19593305,Manhattan,Chelsea,40.74942,-74.00335,Private room,350,8,0,1,78
35465343,266826469,Brooklyn,Bedford-Stuyvesant,40.6815,-73.93408,Entire home/apt,85,28,0,1,74
35465452,239758048,Manhattan,Flatiron District,40.74055,-73.98522,Entire home/apt,450,3,3,1,101
35465579,194804585,Queens,Jackson Heights,40.75268,-73.88595,Private room,55,1,4,2,308
35465766,6227706,Queens,Arverne,40.58817,-73.79914,Private room,99,3,1,1,95
35465967,266829739,Manhattan,SoHo,40.72208,-74.00389,Private room,70,30,0,1,96
35466184,266834909,Brooklyn,South Slope,40.66512,-73.99084,Private room,60,14,1,1,26
35466744,105190318,Bronx,Riverdale,40.88452,-73.91065,Entire home/apt,99,3,2,1,52
35466745,265617965,Manhattan,Flatiron District,40.74032,-73.98801,Entire home/apt,300,3,4,1,161
35466749,199466039,Manhattan,Upper East Side,40.77664,-73.95481,Entire home/apt,349,1,0,3,346
35466764,50996583,Brooklyn,Williamsburg,40.71216,-73.9623,Entire home/apt,264,2,5,1,327
35466919,59553953,Queens,Long Island City,40.76117,-73.93038,Entire home/apt,149,4,0,1,39
35467129,205510323,Manhattan,Hell's Kitchen,40.77044,-73.99126,Entire home/apt,220,3,0,1,29
35467286,14763957,Brooklyn,Bushwick,40.70364,-73.92679,Private room,58,2,0,1,57
35467615,241985816,Queens,Astoria,40.76842,-73.90633,Private room,100,1,2,3,179
35467651,260445684,Brooklyn,Williamsburg,40.70599,-73.94817,Entire home/apt,299,3,3,1,195
35467734,266826700,Manhattan,Kips Bay,40.74399,-73.97753,Entire home/apt,299,3,2,1,350
35467947,4107600,Brooklyn,Bushwick,40.70385,-73.91694,Private room,55,2,0,3,314
35468220,7599704,Queens,Forest Hills,40.72085,-73.84088,Entire home/apt,75,1,0,1,7
35468870,266860944,Queens,Rosedale,40.65792,-73.73945,Private room,44,7,1,1,227
35468906,266860871,Manhattan,Upper West Side,40.787,-73.97237,Entire home/apt,200,2,1,1,265
35469069,259289556,Queens,East Elmhurst,40.76227,-73.86451,Private room,49,1,1,1,48
35470543,27668092,Brooklyn,Bushwick,40.69339,-73.90647,Private room,60,3,1,3,72
35471285,52137386,Manhattan,Nolita,40.72087,-73.99647,Entire home/apt,203,2,0,1,88
35474470,264805208,Manhattan,Hell's Kitchen,40.75765,-73.99247,Entire home/apt,211,3,4,1,56
35474830,147228245,Brooklyn,Sunset Park,40.64658,-74.00986,Private room,38,10,0,1,67
35475475,266828407,Manhattan,Hell's Kitchen,40.76183,-73.98948,Entire home/apt,350,1,10,1,163
35477828,33861246,Brooklyn,Bedford-Stuyvesant,40.68209,-73.91323,Entire home/apt,100,2,4,1,64
35479956,602359,Brooklyn,Fort Greene,40.6938,-73.97404,Entire home/apt,150,3,1,2,107
35480817,266828681,Manhattan,Hell's Kitchen,40.75493,-73.99458,Entire home/apt,320,1,12,1,189
35481276,153371127,Queens,Jackson Heights,40.74908,-73.87961,Shared room,28,1,0,2,341
35481361,179478172,Brooklyn,Flatbush,40.65175,-73.96208,Shared room,25,10,1,3,299
35481807,179478172,Brooklyn,Flatbush,40.65022,-73.96281,Shared room,25,4,1,3,334
35481930,179478172,Brooklyn,Flatbush,40.64946,-73.96041,Shared room,25,10,0,3,341
35482322,266797970,Manhattan,Greenwich Village,40.72938,-73.99955,Entire home/apt,249,2,1,1,146
35482487,55450195,Brooklyn,Cypress Hills,40.68224,-73.86806,Entire home/apt,60,3,6,1,21
35482897,117484717,Manhattan,Chelsea,40.74637,-74.0002,Entire home/apt,240,3,2,1,35
35483304,74250362,Manhattan,Chelsea,40.74509,-73.99135,Entire home/apt,325,2,4,1,197
35483321,254622508,Bronx,Kingsbridge,40.87256,-73.89978,Entire home/apt,95,1,4,1,84
35483911,191009021,Manhattan,Upper West Side,40.77119,-73.98769,Entire home/apt,250,3,1,1,14
35484268,133802988,Queens,Ridgewood,40.7046,-73.90215,Shared room,38,30,0,6,358
35484401,248161322,Brooklyn,Bushwick,40.7003,-73.9406,Shared room,35,30,0,14,320
35484662,243367528,Queens,Astoria,40.76599,-73.91225,Private room,100,1,9,7,253
35484875,266966503,Manhattan,Financial District,40.70629,-74.01535,Entire home/apt,200,1,1,1,326
35485080,237729032,Brooklyn,East New York,40.67807,-73.8794,Private room,60,3,0,2,365
35485220,264296595,Queens,Flushing,40.75811,-73.82504,Shared room,69,1,2,3,355
35485306,266800860,Manhattan,Murray Hill,40.74612,-73.97417,Entire home/apt,159,1,0,1,201
35486014,248161322,Brooklyn,Bushwick,40.69935,-73.93889,Private room,63,30,0,14,311
35486841,248161322,Brooklyn,Bushwick,40.70024,-73.9392,Private room,64,30,0,14,343
35486871,208230311,Manhattan,Washington Heights,40.83833,-73.94539,Private room,34,1,2,1,278
35487169,248161322,Brooklyn,Bushwick,40.70109,-73.93952,Private room,79,30,0,14,365
35487203,266983536,Bronx,Longwood,40.82794,-73.90412,Private room,45,2,1,1,364
35487783,15163034,Manhattan,Upper East Side,40.77005,-73.95926,Entire home/apt,119,3,3,1,174
35487942,1616218,Manhattan,Lower East Side,40.7132,-73.99103,Entire home/apt,165,3,0,1,71
35488159,242361272,Brooklyn,East New York,40.66192,-73.88213,Entire home/apt,80,1,0,1,297
35488376,157430725,Manhattan,Hell's Kitchen,40.76581,-73.98867,Entire home/apt,150,1,6,3,222
35489384,236186921,Staten Island,Tottenville,40.50641,-74.23059,Entire home/apt,75,1,1,1,299
35490477,266998393,Brooklyn,Bushwick,40.69424,-73.91847,Private room,35,3,0,3,275
35490616,180966626,Brooklyn,Williamsburg,40.71336,-73.95914,Entire home/apt,259,2,4,1,345
35490736,2954749,Brooklyn,Fort Greene,40.69216,-73.97455,Private room,100,30,0,1,64
35490739,206222230,Manhattan,Theater District,40.7572,-73.98628,Entire home/apt,180,10,1,1,17
35490967,27636707,Manhattan,West Village,40.73325,-74.00583,Entire home/apt,200,3,0,5,294
35491013,267009547,Manhattan,Hell's Kitchen,40.7643,-73.9876,Entire home/apt,395,3,2,1,152
35491409,266522456,Manhattan,Upper West Side,40.80155,-73.96732,Private room,150,1,7,3,135
35491909,267015745,Brooklyn,East New York,40.67228,-73.89194,Entire home/apt,97,2,0,1,324
35492112,266531875,Brooklyn,Bushwick,40.69403,-73.91991,Entire home/apt,475,2,3,3,343
35492191,71577601,Manhattan,Financial District,40.70595,-74.00974,Entire home/apt,250,2,2,1,335
35492664,266531875,Brooklyn,Bushwick,40.69222,-73.91971,Entire home/apt,200,2,2,3,351
35493162,259662705,Brooklyn,Williamsburg,40.71324,-73.94271,Entire home/apt,184,3,1,1,217
35493691,16334409,Manhattan,East Harlem,40.79495,-73.93335,Entire home/apt,89,24,0,2,36
35493937,10811427,Manhattan,Murray Hill,40.74536,-73.97222,Entire home/apt,189,2,1,1,69
35494744,11814933,Brooklyn,Fort Greene,40.69171,-73.98145,Entire home/apt,198,2,2,1,11
35495374,42761912,Manhattan,Hell's Kitchen,40.76333,-73.99141,Private room,125,1,0,1,207
35495582,266992480,Manhattan,Hell's Kitchen,40.76573,-73.98897,Entire home/apt,500,3,14,2,45
35496484,267046022,Manhattan,Hell's Kitchen,40.76369,-73.991,Entire home/apt,275,4,0,1,59
35496676,266522456,Manhattan,Upper West Side,40.8014,-73.96563,Private room,130,1,9,3,79
35496813,224558991,Brooklyn,East New York,40.65681,-73.87854,Private room,31,1,0,1,105
